time	V(gpio)	I(R4)	I(V2)	Ix(U2:GATE)	Ix(U2:IN)	Ix(U2:OUT)	Ix(U2:SOURCE)
6.306874327263898e-02	0.000000e+00	1.004566e-05	-4.976424e-05	2.736967e-08	1.233868e-05	-2.275233e-11	-1.029846e-07
6.317860655388897e-02	0.000000e+00	9.597583e-06	-5.021484e-05	2.461208e-08	1.233869e-05	-2.275253e-11	-1.002261e-07
6.325184874138898e-02	0.000000e+00	9.326756e-06	-5.050547e-05	2.303315e-08	1.233869e-05	-2.275195e-11	-9.864689e-08
6.332882791767537e-02	0.000000e+00	9.052391e-06	-5.079190e-05	2.153745e-08	1.233869e-05	-2.275163e-11	-9.715104e-08
6.338667581229605e-02	0.000000e+00	8.855577e-06	-5.099750e-05	2.051431e-08	1.233870e-05	-2.275150e-11	-9.612789e-08
6.343005725714314e-02	0.000000e+00	8.713539e-06	-5.114693e-05	1.979856e-08	1.233870e-05	-2.275138e-11	-9.541218e-08
6.346249075440299e-02	0.000000e+00	8.611139e-06	-5.125672e-05	1.929006e-08	1.233870e-05	-2.275127e-11	-9.490375e-08
6.348718963802215e-02	0.000000e+00	8.536168e-06	-5.134010e-05	1.891702e-08	1.233870e-05	-2.275115e-11	-9.453076e-08
6.350677838176047e-02	0.000000e+00	8.479771e-06	-5.140725e-05	1.862942e-08	1.233870e-05	-2.275097e-11	-9.424321e-08
6.352268976844699e-02	0.000000e+00	8.437722e-06	-5.146414e-05	1.840099e-08	1.233870e-05	-2.275070e-11	-9.401482e-08
6.353581986620646e-02	0.000000e+00	8.408165e-06	-5.151518e-05	1.821588e-08	1.233870e-05	-2.275024e-11	-9.382975e-08
6.354820934115055e-02	0.000000e+00	8.389404e-06	-5.157146e-05	1.804396e-08	1.233870e-05	-2.274931e-11	-9.365787e-08
6.356233604574923e-02	0.000000e+00	8.363803e-06	-5.162971e-05	1.785106e-08	1.233870e-05	-2.275014e-11	-9.346502e-08
6.361984148747095e-02	0.000000e+00	8.210486e-06	-5.180667e-05	1.709869e-08	1.233871e-05	-2.275077e-11	-9.271288e-08
6.367145945491914e-02	0.000000e+00	8.079604e-06	-5.195935e-05	1.646507e-08	1.233871e-05	-2.275064e-11	-9.207949e-08
6.376911570491914e-02	0.000000e+00	7.852303e-06	-5.223109e-05	1.536191e-08	1.233871e-05	-2.275036e-11	-9.097684e-08
6.386677195491913e-02	0.000000e+00	7.641182e-06	-5.248513e-05	1.436980e-08	1.233871e-05	-2.275024e-11	-8.998531e-08
6.396442820491913e-02	0.000000e+00	7.443337e-06	-5.272291e-05	1.347410e-08	1.233872e-05	-2.275012e-11	-8.909023e-08
6.406208445491912e-02	0.000000e+00	7.257175e-06	-5.294514e-05	1.266177e-08	1.233872e-05	-2.275001e-11	-8.827856e-08
6.415974070491912e-02	0.000000e+00	7.081246e-06	-5.315239e-05	1.192194e-08	1.233872e-05	-2.274991e-11	-8.753941e-08
6.425739695491911e-02	0.000000e+00	6.914371e-06	-5.334536e-05	1.124549e-08	1.233873e-05	-2.274983e-11	-8.686366e-08
6.435505320491910e-02	0.000000e+00	6.755663e-06	-5.352492e-05	1.062475e-08	1.233873e-05	-2.274975e-11	-8.624362e-08
6.439706934816422e-02	0.000000e+00	6.728534e-06	-5.357551e-05	1.037364e-08	1.233873e-05	-2.274852e-11	-8.599282e-08
6.444272940992456e-02	0.000000e+00	6.754498e-06	-5.360180e-05	1.011197e-08	1.233873e-05	-2.274806e-11	-8.573148e-08
6.448838947168488e-02	0.000000e+00	6.780710e-06	-5.362833e-05	9.858700e-09	1.233873e-05	-2.274770e-11	-8.547854e-08
6.453404953344521e-02	0.000000e+00	6.807168e-06	-5.365509e-05	9.613818e-09	1.233873e-05	-2.274745e-11	-8.523398e-08
6.457970959520555e-02	0.000000e+00	6.833873e-06	-5.368209e-05	9.377330e-09	1.233873e-05	-2.274731e-11	-8.499782e-08
6.462536965696589e-02	0.000000e+00	6.860826e-06	-5.370932e-05	9.149234e-09	1.233873e-05	-2.274729e-11	-8.477006e-08
6.467102971872621e-02	0.000000e+00	6.888024e-06	-5.373679e-05	8.929532e-09	1.233874e-05	-2.274737e-11	-8.455068e-08
6.471668978048654e-02	0.000000e+00	6.915470e-06	-5.376450e-05	8.718222e-09	1.233874e-05	-2.274755e-11	-8.433970e-08
6.481434603048654e-02	0.000000e+00	6.992823e-06	-5.384244e-05	8.287676e-09	1.233874e-05	-2.274726e-11	-8.390984e-08
6.491200228048653e-02	0.000000e+00	7.330686e-06	-5.418040e-05	7.886734e-09	1.233874e-05	-2.274337e-11	-8.350957e-08
6.499672397994230e-02	0.000000e+00	8.499458e-06	-5.534836e-05	7.561472e-09	1.233874e-05	-2.272957e-11	-8.318484e-08
6.508822137248670e-02	0.000000e+00	9.764729e-06	-5.661337e-05	7.230283e-09	1.233874e-05	-2.273430e-11	-8.285428e-08
6.518587762248669e-02	0.000000e+00	1.004439e-05	-5.689250e-05	6.897121e-09	1.233874e-05	-2.275096e-11	-8.252181e-08
6.527916363372112e-02	0.000000e+00	9.947274e-06	-5.679593e-05	6.598316e-09	1.233875e-05	-2.275111e-11	-8.222361e-08
6.537681988372111e-02	0.000000e+00	9.869646e-06	-5.671883e-05	6.304688e-09	1.233875e-05	-2.274883e-11	-8.193059e-08
6.547447613372111e-02	0.000000e+00	9.843709e-06	-5.669345e-05	6.028638e-09	1.233875e-05	-2.274816e-11	-8.165514e-08
6.557213238372110e-02	0.000000e+00	9.839300e-06	-5.668929e-05	5.768567e-09	1.233875e-05	-2.274810e-11	-8.139565e-08
6.566978863372110e-02	0.000000e+00	9.839281e-06	-5.668960e-05	5.523242e-09	1.233875e-05	-2.274814e-11	-8.115090e-08
6.576744488372109e-02	0.000000e+00	9.841709e-06	-5.669237e-05	5.291463e-09	1.233875e-05	-2.274812e-11	-8.091968e-08
6.586510113372109e-02	0.000000e+00	9.853842e-06	-5.670486e-05	5.072361e-09	1.233875e-05	-2.274799e-11	-8.070111e-08
6.596275738372108e-02	0.000000e+00	9.900173e-06	-5.675203e-05	4.864986e-09	1.233876e-05	-2.274750e-11	-8.049427e-08
6.606041363372107e-02	0.000000e+00	1.006003e-05	-5.691136e-05	4.668503e-09	1.233876e-05	-2.274594e-11	-8.029829e-08
6.615806988372107e-02	0.000000e+00	1.052241e-05	-5.737384e-05	4.482338e-09	1.233876e-05	-2.274187e-11	-8.011261e-08
6.625572613372106e-02	0.000000e+00	1.142509e-05	-5.827553e-05	4.305756e-09	1.233876e-05	-2.273666e-11	-7.993649e-08
6.635338238372106e-02	0.000000e+00	1.226617e-05	-5.911789e-05	4.137556e-09	1.233876e-05	-2.273983e-11	-7.976877e-08
6.645103863372105e-02	0.000000e+00	1.294700e-05	-5.979708e-05	3.977251e-09	1.233876e-05	-2.274200e-11	-7.960892e-08
6.653879828978893e-02	0.000000e+00	1.451657e-05	-6.136704e-05	3.840861e-09	1.233876e-05	-2.272510e-11	-7.947288e-08
6.661299837414404e-02	0.000000e+00	1.861221e-05	-6.546334e-05	3.732867e-09	1.233876e-05	-2.267584e-11	-7.936505e-08
6.666835212773646e-02	0.000000e+00	2.592269e-05	-7.277472e-05	3.658845e-09	1.233876e-05	-2.258320e-11	-7.929096e-08
6.672688198813564e-02	0.000000e+00	4.248029e-05	-8.933372e-05	3.590549e-09	1.233876e-05	-2.238765e-11	-7.922227e-08
6.677964764736559e-02	0.000000e+00	7.293042e-05	-1.197848e-04	3.544320e-09	1.233876e-05	-2.203141e-11	-7.917509e-08
6.681080005912601e-02	0.000000e+00	1.030894e-04	-1.499443e-04	3.529317e-09	1.233876e-05	-2.163461e-11	-7.915891e-08
6.684639808844674e-02	0.000000e+00	1.553734e-04	-2.022327e-04	3.528437e-09	1.233876e-05	-2.101187e-11	-7.915612e-08
6.688506034485463e-02	0.000000e+00	2.454536e-04	-2.923141e-04	3.556710e-09	1.233876e-05	-1.996906e-11	-7.918109e-08
6.693878322592663e-02	0.000000e+00	4.689063e-04	-5.157736e-04	3.677659e-09	1.233876e-05	-1.752343e-11	-7.929413e-08
6.700164769249910e-02	0.000000e+00	1.008533e-03	-1.055411e-03	4.045805e-09	1.233876e-05	-1.177525e-11	-7.964338e-08
6.707435018980583e-02	0.000000e+00	2.451835e-03	-2.498739e-03	5.126775e-09	1.233876e-05	3.154480e-12	-8.067484e-08
6.716969978326928e-02	0.000000e+00	7.811582e-03	-7.858598e-03	9.155158e-09	1.233875e-05	5.411702e-11	-8.453311e-08
6.725496310203695e-02	0.000000e+00	2.164882e-02	-2.169633e-02	1.983128e-08	1.233871e-05	1.896870e-10	-9.476063e-08
6.731710072151578e-02	0.000000e+00	4.464399e-02	-4.469263e-02	3.852796e-08	1.233866e-05	4.350691e-10	-1.126498e-07
6.736699980568407e-02	0.000000e+00	7.834221e-02	-7.839269e-02	6.643621e-08	1.233857e-05	7.888386e-10	-1.393902e-07
6.741049967151175e-02	0.000000e+00	1.251265e-01	-1.251753e-01	1.047403e-07	1.233846e-05	1.239508e-09	-1.761799e-07
6.745605548739032e-02	0.000000e+00	1.986715e-01	-1.987214e-01	1.628720e-07	1.233828e-05	1.867907e-09	-2.322124e-07
6.751161902145551e-02	0.000000e+00	3.333953e-01	-3.335164e-01	2.627407e-07	1.233795e-05	2.850115e-09	-3.288584e-07
6.756917777885260e-02	0.000000e+00	5.355940e-01	-5.356473e-01	3.992473e-07	1.233746e-05	4.045481e-09	-4.612066e-07
6.763759703861540e-02	0.000000e+00	8.591619e-01	-8.592175e-01	5.831683e-07	1.233669e-05	5.369599e-09	-6.404586e-07
6.766345205430334e-02	0.000000e+00	1.001363e+00	-1.001419e+00	6.503559e-07	1.233635e-05	5.691590e-09	-7.064179e-07
6.769264799434263e-02	0.000000e+00	1.171694e+00	-1.171751e+00	7.185802e-07	1.233594e-05	5.963128e-09	-7.718807e-07
6.770774487323669e-02	0.000000e+00	1.262891e+00	-1.262947e+00	7.498002e-07	1.233572e-05	6.085866e-09	-7.998636e-07
6.772341584573707e-02	0.000000e+00	1.359216e+00	-1.359273e+00	7.788913e-07	1.233549e-05	6.182106e-09	-8.242450e-07
6.774310997985553e-02	0.000000e+00	1.481979e+00	-1.482036e+00	8.103564e-07	1.233520e-05	6.263430e-09	-8.477757e-07
6.776974590162824e-02	0.000000e+00	1.649634e+00	-1.649691e+00	8.436559e-07	1.233481e-05	6.311515e-09	-8.667396e-07
6.780753771202229e-02	0.000000e+00	1.887479e+00	-1.887535e+00	8.731262e-07	1.233425e-05	6.276021e-09	-8.689733e-07
6.785881963013511e-02	0.000000e+00	2.204109e+00	-2.204165e+00	8.838243e-07	1.233352e-05	6.089513e-09	-8.309544e-07
6.792684206786545e-02	0.000000e+00	2.605901e+00	-2.605957e+00	8.612810e-07	1.233259e-05	5.739301e-09	-7.263492e-07
6.802153338300114e-02	0.000000e+00	3.129328e+00	-3.129383e+00	8.001540e-07	1.233141e-05	5.293776e-09	-5.251991e-07
6.810691484226192e-02	0.000000e+00	3.573672e+00	-3.573727e+00	7.441917e-07	1.233042e-05	5.038812e-09	-3.221878e-07
6.820457109226191e-02	0.000000e+00	4.061562e+00	-4.061616e+00	6.955274e-07	1.232935e-05	4.874345e-09	-8.902023e-08
6.830222734226191e-02	0.000000e+00	4.536907e+00	-4.536962e+00	6.625938e-07	1.232833e-05	4.794184e-09	1.212728e-07
6.834308430377288e-02	0.000000e+00	4.733577e+00	-4.733632e+00	6.528950e-07	1.232792e-05	4.789163e-09	2.024904e-07
6.836193224691632e-02	0.000000e+00	4.821158e+00	-4.821212e+00	6.452417e-07	1.232773e-05	4.585716e-09	2.410207e-07
6.836985729301305e-02	0.000000e+00	4.835741e+00	-4.835789e+00	6.080201e-07	1.232770e-05	1.000873e-09	2.732572e-07
6.837746052657653e-02	0.000000e+00	4.844640e+00	-4.844689e+00	5.725653e-07	1.232768e-05	8.344020e-10	3.110591e-07
6.838584756548756e-02	0.000000e+00	4.852284e+00	-4.852294e+00	5.343666e-07	1.232767e-05	7.602102e-10	3.513371e-07
6.839541198247381e-02	0.000000e+00	4.859360e+00	-4.859390e+00	4.933327e-07	1.232766e-05	6.373355e-10	3.940137e-07
6.841339748415279e-02	0.000000e+00	4.870068e+00	-4.870082e+00	4.254262e-07	1.232764e-05	4.897860e-10	4.642694e-07
6.843208391072905e-02	0.000000e+00	4.878927e+00	-4.878954e+00	3.671411e-07	1.232763e-05	4.024679e-10	5.243222e-07
6.846165898068832e-02	0.000000e+00	4.890158e+00	-4.890183e+00	2.960886e-07	1.232762e-05	3.126112e-10	5.972536e-07
6.849396196494847e-02	0.000000e+00	4.899847e+00	-4.899895e+00	2.413928e-07	1.232762e-05	2.502652e-10	6.531241e-07
6.853491203789813e-02	0.000000e+00	4.909503e+00	-4.909552e+00	1.956235e-07	1.232761e-05	1.919323e-10	6.994491e-07
6.857877943948598e-02	0.000000e+00	4.917493e+00	-4.917542e+00	1.655681e-07	1.232761e-05	1.463969e-10	7.292603e-07
6.862641116815683e-02	0.000000e+00	4.924221e+00	-4.924270e+00	1.463487e-07	1.232762e-05	1.119744e-10	7.475254e-07
6.867979297204746e-02	0.000000e+00	4.930066e+00	-4.930116e+00	1.341208e-07	1.232763e-05	8.478633e-11	7.580839e-07
6.874157445098289e-02	0.000000e+00	4.935283e+00	-4.935334e+00	1.263539e-07	1.232764e-05	6.306940e-11	7.633728e-07
6.881698950741039e-02	0.000000e+00	4.940129e+00	-4.940181e+00	1.212468e-07	1.232766e-05	4.524963e-11	7.649225e-07
6.891270943673278e-02	0.000000e+00	4.944707e+00	-4.944759e+00	1.176722e-07	1.232769e-05	3.072337e-11	7.634388e-07
6.901036568673277e-02	0.000000e+00	4.948210e+00	-4.948252e+00	1.154430e-07	1.232773e-05	2.176958e-11	7.601164e-07
6.910802193673277e-02	0.000000e+00	4.950910e+00	-4.950958e+00	1.137483e-07	1.232776e-05	1.555220e-11	7.559976e-07
6.920567818673276e-02	0.000000e+00	4.953069e+00	-4.953120e+00	1.122778e-07	1.232779e-05	1.140397e-11	7.514901e-07
6.930333443673276e-02	0.000000e+00	4.954838e+00	-4.954891e+00	1.109163e-07	1.232783e-05	8.218990e-12	7.467637e-07
6.940099068673275e-02	0.000000e+00	4.956316e+00	-4.956371e+00	1.096278e-07	1.232787e-05	5.771436e-12	7.418919e-07
6.949864693673274e-02	0.000000e+00	4.957573e+00	-4.957628e+00	1.083990e-07	1.232790e-05	3.854870e-12	7.369130e-07
6.959630318673274e-02	0.000000e+00	4.958656e+00	-4.958712e+00	1.072190e-07	1.232794e-05	2.325302e-12	7.318564e-07
6.969395943673273e-02	0.000000e+00	4.959599e+00	-4.959655e+00	1.060793e-07	1.232798e-05	1.084404e-12	7.267436e-07
6.979161568673273e-02	0.000000e+00	4.960430e+00	-4.960486e+00	1.049722e-07	1.232801e-05	6.312238e-14	7.215922e-07
6.988927193673272e-02	0.000000e+00	4.961167e+00	-4.961224e+00	1.038928e-07	1.232805e-05	-7.881238e-13	7.164147e-07
7.008458443673271e-02	0.000000e+00	4.962419e+00	-4.962476e+00	1.017987e-07	1.232812e-05	-2.116516e-12	7.060221e-07
7.027989693673270e-02	0.000000e+00	4.963444e+00	-4.963501e+00	9.977602e-08	1.232819e-05	-3.095609e-12	6.956207e-07
7.047520943673269e-02	0.000000e+00	4.964300e+00	-4.964358e+00	9.781053e-08	1.232826e-05	-3.839803e-12	6.852474e-07
7.067052193673268e-02	0.000000e+00	4.965026e+00	-4.965084e+00	9.589528e-08	1.232834e-05	-4.419903e-12	6.749245e-07
7.096349068673266e-02	0.000000e+00	4.965930e+00	-4.965988e+00	9.310716e-08	1.232844e-05	-5.078231e-12	6.595671e-07
7.125645943673264e-02	0.000000e+00	4.966666e+00	-4.966724e+00	9.040979e-08	1.232854e-05	-5.563706e-12	6.443948e-07
7.154942818673263e-02	0.000000e+00	4.967277e+00	-4.967335e+00	8.779773e-08	1.232864e-05	-5.932912e-12	6.294293e-07
7.184239693673261e-02	0.000000e+00	4.967791e+00	-4.967850e+00	8.526631e-08	1.232874e-05	-6.220809e-12	6.146860e-07
7.213536568673259e-02	0.000000e+00	4.968229e+00	-4.968288e+00	8.281113e-08	1.232884e-05	-6.449998e-12	6.001762e-07
7.238648175816115e-02	0.000000e+00	4.968546e+00	-4.968605e+00	8.076850e-08	1.232892e-05	-6.602636e-12	5.879273e-07
7.263759782958971e-02	0.000000e+00	4.968836e+00	-4.968895e+00	7.877452e-08	1.232900e-05	-6.739687e-12	5.758635e-07
7.288871390101827e-02	0.000000e+00	4.969100e+00	-4.969159e+00	7.682920e-08	1.232908e-05	-6.861153e-12	5.639846e-07
7.313982997244682e-02	0.000000e+00	4.969338e+00	-4.969397e+00	7.493253e-08	1.232916e-05	-6.967033e-12	5.522908e-07
7.339094604387537e-02	0.000000e+00	4.969549e+00	-4.969609e+00	7.308452e-08	1.232924e-05	-7.057326e-12	5.407819e-07
7.364206211530394e-02	0.000000e+00	4.969735e+00	-4.969795e+00	7.128516e-08	1.232931e-05	-7.132033e-12	5.294582e-07
7.389317818673249e-02	0.000000e+00	4.969894e+00	-4.969954e+00	6.953446e-08	1.232938e-05	-7.191154e-12	5.183194e-07
7.424195050816104e-02	0.000000e+00	4.970095e+00	-4.970155e+00	6.717602e-08	1.232948e-05	-7.266172e-12	5.031469e-07
7.459072282958960e-02	0.000000e+00	4.970278e+00	-4.970338e+00	6.489384e-08	1.232958e-05	-7.333550e-12	4.883435e-07
7.493949515101815e-02	0.000000e+00	4.970444e+00	-4.970503e+00	6.268791e-08	1.232968e-05	-7.393286e-12	4.739093e-07
7.528826747244670e-02	0.000000e+00	4.970591e+00	-4.970651e+00	6.055825e-08	1.232977e-05	-7.445382e-12	4.598443e-07
7.563703979387525e-02	0.000000e+00	4.970720e+00	-4.970780e+00	5.850483e-08	1.232986e-05	-7.489837e-12	4.461485e-07
7.598581211530381e-02	0.000000e+00	4.970832e+00	-4.970892e+00	5.652767e-08	1.232994e-05	-7.526651e-12	4.328218e-07
7.633458443673236e-02	0.000000e+00	4.970925e+00	-4.970985e+00	5.462677e-08	1.233003e-05	-7.555825e-12	4.198643e-07
7.682286568673233e-02	0.000000e+00	4.971042e+00	-4.971102e+00	5.214081e-08	1.233014e-05	-7.592615e-12	4.028100e-07
7.731114693673230e-02	0.000000e+00	4.971146e+00	-4.971207e+00	4.978501e-08	1.233025e-05	-7.625415e-12	3.865464e-07
7.779942818673227e-02	0.000000e+00	4.971239e+00	-4.971299e+00	4.755936e-08	1.233036e-05	-7.654226e-12	3.710736e-07
7.828770943673224e-02	0.000000e+00	4.971320e+00	-4.971380e+00	4.546386e-08	1.233046e-05	-7.679047e-12	3.563914e-07
7.877599068673222e-02	0.000000e+00	4.971389e+00	-4.971449e+00	4.349852e-08	1.233056e-05	-7.699879e-12	3.424999e-07
7.926427193673219e-02	0.000000e+00	4.971446e+00	-4.971506e+00	4.166333e-08	1.233065e-05	-7.716721e-12	3.293991e-07
7.975255318673216e-02	0.000000e+00	4.971491e+00	-4.971551e+00	3.995830e-08	1.233074e-05	-7.729573e-12	3.170891e-07
8.000000000000000e-02	0.000000e+00	4.971514e+00	-4.971573e+00	3.912010e-08	1.233079e-05	-7.736139e-12	3.110258e-07
8.000000012500000e-02	6.250000e-01	4.971514e+00	-4.971572e+00	3.912011e-08	1.233079e-05	-7.739996e-12	3.110258e-07
8.000000037499999e-02	1.875000e+00	4.971514e+00	-4.971566e+00	3.912011e-08	1.233079e-05	-7.735097e-12	3.110258e-07
8.000000058532775e-02	2.926639e+00	4.971514e+00	-4.971558e+00	3.912011e-08	1.233079e-05	-7.735687e-12	3.110258e-07
8.000000069469163e-02	3.473458e+00	4.971514e+00	-4.971552e+00	3.912011e-08	1.233079e-05	-7.736020e-12	3.110258e-07
8.000000077148768e-02	3.857438e+00	4.971514e+00	-4.971548e+00	3.912010e-08	1.233079e-05	-7.736416e-12	3.110258e-07
8.000000084895977e-02	4.244799e+00	4.971514e+00	-4.971543e+00	3.912010e-08	1.233080e-05	-7.735888e-12	3.110258e-07
8.000000093559909e-02	4.677995e+00	4.971514e+00	-4.971538e+00	3.912011e-08	1.233079e-05	-7.735500e-12	3.110258e-07
8.000000100000000e-02	5.000000e+00	4.971514e+00	-4.971533e+00	3.912010e-08	1.233079e-05	-7.736929e-12	3.110258e-07
8.000000111537710e-02	5.000000e+00	4.971514e+00	-4.971524e+00	3.912011e-08	1.233079e-05	-7.735888e-12	3.110258e-07
8.000000123328262e-02	5.000000e+00	4.971514e+00	-4.971516e+00	3.912010e-08	1.233079e-05	-7.736360e-12	3.110257e-07
8.000000146309547e-02	5.000000e+00	4.971514e+00	-4.971500e+00	3.912011e-08	1.233079e-05	-7.735326e-12	3.110257e-07
8.000000169950640e-02	5.000000e+00	4.971514e+00	-4.971488e+00	3.912010e-08	1.233079e-05	-7.736325e-12	3.110257e-07
8.000000194247395e-02	5.000000e+00	4.971514e+00	-4.971486e+00	3.912010e-08	1.233079e-05	-7.736478e-12	3.110257e-07
8.000000213496507e-02	5.000000e+00	4.971514e+00	-4.971509e+00	3.912010e-08	1.233079e-05	-7.736069e-12	3.110257e-07
8.000000238545721e-02	5.000000e+00	4.971514e+00	-4.971586e+00	3.912010e-08	1.233079e-05	-7.736149e-12	3.110257e-07
8.000000264469202e-02	5.000000e+00	4.971514e+00	-4.971709e+00	3.912010e-08	1.233079e-05	-7.736201e-12	3.110257e-07
8.000000280098861e-02	5.000000e+00	4.971514e+00	-4.971795e+00	3.912010e-08	1.233079e-05	-7.736159e-12	3.110257e-07
8.000000295204750e-02	5.000000e+00	4.971514e+00	-4.971879e+00	3.912010e-08	1.233079e-05	-7.735770e-12	3.110257e-07
8.000000310379496e-02	5.000000e+00	4.971514e+00	-4.971960e+00	3.912010e-08	1.233079e-05	-7.735944e-12	3.110257e-07
8.000000321890681e-02	5.000000e+00	4.971514e+00	-4.972014e+00	3.912010e-08	1.233079e-05	-7.736027e-12	3.110257e-07
8.000000327461290e-02	5.000000e+00	4.971514e+00	-4.972035e+00	3.912010e-08	1.233079e-05	-7.736332e-12	3.110257e-07
8.000000331448623e-02	5.000000e+00	4.971514e+00	-4.972047e+00	3.912009e-08	1.233079e-05	-7.739025e-12	3.110257e-07
8.000000336202366e-02	5.000000e+00	4.971514e+00	-4.972057e+00	3.912010e-08	1.233079e-05	-7.734528e-12	3.110257e-07
8.000000341440407e-02	5.000000e+00	4.971514e+00	-4.972064e+00	3.912009e-08	1.233079e-05	-7.737248e-12	3.110257e-07
8.000000345161946e-02	5.000000e+00	4.971514e+00	-4.972067e+00	3.912010e-08	1.233079e-05	-7.733335e-12	3.110257e-07
8.000000348242860e-02	5.000000e+00	4.971514e+00	-4.972069e+00	3.912009e-08	1.233079e-05	-7.737165e-12	3.110257e-07
8.000000351229183e-02	5.000000e+00	4.971514e+00	-4.972070e+00	3.912010e-08	1.233079e-05	-7.735527e-12	3.110257e-07
8.000000354746312e-02	5.000000e+00	4.971514e+00	-4.972071e+00	3.912009e-08	1.233080e-05	-7.737498e-12	3.110257e-07
8.000000357958210e-02	5.000000e+00	4.971514e+00	-4.972071e+00	3.912010e-08	1.233078e-05	-7.736527e-12	3.110257e-07
8.000000361763580e-02	5.000000e+00	4.971514e+00	-4.972071e+00	3.912009e-08	1.233079e-05	-7.736638e-12	3.110257e-07
8.000000365537042e-02	5.000000e+00	4.971514e+00	-4.972072e+00	3.912010e-08	1.233079e-05	-7.736360e-12	3.110257e-07
8.000000370114230e-02	5.000000e+00	4.971514e+00	-4.972072e+00	3.912009e-08	1.233080e-05	-7.737026e-12	3.110257e-07
8.000000375088993e-02	5.000000e+00	4.971514e+00	-4.972072e+00	3.912010e-08	1.233078e-05	-7.735194e-12	3.110257e-07
8.000000381401161e-02	5.000000e+00	4.971514e+00	-4.972072e+00	3.912010e-08	1.233079e-05	-7.736346e-12	3.110257e-07
8.000000388965751e-02	5.000000e+00	4.971514e+00	-4.972072e+00	3.912010e-08	1.233079e-05	-7.734889e-12	3.110257e-07
8.000000399366247e-02	5.000000e+00	4.971514e+00	-4.972072e+00	3.912009e-08	1.233079e-05	-7.736596e-12	3.110257e-07
8.000000413651924e-02	5.000000e+00	4.971514e+00	-4.972072e+00	3.912010e-08	1.233079e-05	-7.735541e-12	3.110257e-07
8.000000436153715e-02	5.000000e+00	4.971514e+00	-4.972072e+00	3.912009e-08	1.233079e-05	-7.736221e-12	3.110257e-07
8.000000469499360e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912009e-08	1.233079e-05	-7.736287e-12	3.110256e-07
8.000000511358085e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912009e-08	1.233079e-05	-7.735989e-12	3.110256e-07
8.000000560387112e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912009e-08	1.233079e-05	-7.736284e-12	3.110256e-07
8.000000621252251e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912009e-08	1.233079e-05	-7.736041e-12	3.110256e-07
8.000000685170323e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912008e-08	1.233079e-05	-7.736357e-12	3.110256e-07
8.000000771107767e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912008e-08	1.233079e-05	-7.736064e-12	3.110256e-07
8.000000884169255e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912008e-08	1.233079e-05	-7.736136e-12	3.110256e-07
8.000001011718130e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912007e-08	1.233079e-05	-7.736129e-12	3.110255e-07
8.000001152551965e-02	5.000000e+00	4.971514e+00	-4.972073e+00	3.912007e-08	1.233079e-05	-7.736264e-12	3.110255e-07
8.000001305813689e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.912006e-08	1.233079e-05	-7.735993e-12	3.110254e-07
8.000001475593176e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.912006e-08	1.233079e-05	-7.736182e-12	3.110254e-07
8.000001666334258e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.912005e-08	1.233079e-05	-7.736077e-12	3.110254e-07
8.000001881990108e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.912005e-08	1.233079e-05	-7.736129e-12	3.110253e-07
8.000002144917373e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.912004e-08	1.233079e-05	-7.736155e-12	3.110252e-07
8.000002461734861e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.912003e-08	1.233079e-05	-7.736152e-12	3.110252e-07
8.000002822023936e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.912001e-08	1.233079e-05	-7.736129e-12	3.110251e-07
8.000003178551118e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.912000e-08	1.233079e-05	-7.736158e-12	3.110250e-07
8.000003565386246e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.911999e-08	1.233079e-05	-7.736153e-12	3.110249e-07
8.000003963817241e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.911998e-08	1.233079e-05	-7.736148e-12	3.110248e-07
8.000004412718421e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.911996e-08	1.233079e-05	-7.736129e-12	3.110247e-07
8.000004907484527e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.911995e-08	1.233079e-05	-7.735913e-12	3.110246e-07
8.000005491403950e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.911992e-08	1.233079e-05	-7.735538e-12	3.110245e-07
8.000006174668564e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.911990e-08	1.233079e-05	-7.735005e-12	3.110243e-07
8.000007020202884e-02	5.000000e+00	4.971514e+00	-4.972074e+00	3.911988e-08	1.233079e-05	-7.734350e-12	3.110241e-07
